,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,BEGIN_TIME,EVENT_ID,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,BEGIN_DATE,END_DATE,AFFECTED,DAMAGE,LABEL,DAMS,LITHO
990,990,990,990,2010.0,183087.0,2110.0,39.87,-84.3377,39.8648,-84.38,06/2009/11,06/2009/11,0,2000.0,1,48.91557833859097,sm
991,991,991,991,1603.0,183090.0,1703.0,39.1379,-83.6703,39.1257,-83.6736,06/2009/9,06/2009/9,0,5000.0,1,20.464714164409045,
992,992,992,992,1525.0,187350.0,1700.0,39.0085,-110.1397,38.9994,-110.1002,05/2009/23,05/2009/23,0,3000.0,1,91.29116193574293,
993,993,993,993,1735.0,185873.0,1845.0,31.6546,-106.2405,31.6376,-106.2234,06/2009/22,06/2009/22,0,0.0,1,64.83090054320016,
994,994,994,994,1335.0,185877.0,1435.0,31.747,-106.3238,31.7437,-106.3175,06/2009/23,06/2009/23,0,50000.0,1,77.74760748248856,
995,995,995,995,1105.0,185927.0,1330.0,32.9667,-105.774,32.942,-105.7748,06/2009/23,06/2009/23,0,200000.0,1,133.55770562149246,mt
996,996,996,996,1230.0,185930.0,1330.0,32.9356,-105.9247,32.8837,-105.9175,06/2009/23,06/2009/23,0,0.0,1,120.3869083769642,
997,997,997,997,1130.0,197325.0,1230.0,30.048,-89.9835,30.0328,-89.9741,09/2009/13,09/2009/13,0,0.0,1,123.35416936968184,
998,998,998,998,1919.0,192947.0,2019.0,35.1354,-89.9719,35.1368,-89.9675,08/2009/18,08/2009/18,0,0.0,1,44.35712160571333,
999,999,999,999,830.0,195564.0,1430.0,47.5,-112.8727,47.5,-112.8085,08/2009/7,08/2009/7,0,0.0,1,13.90022156987076,ss
1000,1000,1000,1000,315.0,177856.0,915.0,40.0,-95.21,39.992,-95.2109,06/2009/15,06/2009/15,0,0.0,1,87.29988444153555,mt
1001,1001,1001,1001,330.0,177858.0,330.0,39.92,-94.32,39.9038,-94.3291,06/2009/15,06/2009/15,0,0.0,1,22.454407048202444,sm
1002,1002,1002,1002,545.0,177859.0,1145.0,39.95,-95.15,39.9413,-95.1711,06/2009/15,06/2009/15,0,0.0,1,79.7544292833451,
1003,1003,1003,1003,2300.0,177860.0,500.0,39.98,-95.14,39.9698,-95.1656,06/2009/15,06/2009/16,0,0.0,1,81.81605194371996,
1004,1004,1004,1004,2315.0,177861.0,515.0,38.53,-93.52,38.5242,-93.5264,06/2009/15,06/2009/16,0,0.0,1,31.10273405779921,su
1005,1005,1005,1005,2315.0,177863.0,515.0,38.37,-93.77,38.3677,-93.7705,06/2009/15,06/2009/16,0,0.0,1,14.795206173703473,
1006,1006,1006,1006,1200.0,197934.0,1700.0,34.2335,-92.0984,34.1744,-92.075,10/2009/13,10/2009/13,0,10000.0,1,45.733616176721924,su
1007,1007,1007,1007,1200.0,197982.0,1700.0,33.8431,-91.9418,33.8466,-91.5642,10/2009/13,10/2009/13,0,100000.0,1,17.185076395517168,
1008,1008,1008,1008,1200.0,198501.0,1645.0,34.161,-93.1153,34.1002,-93.1109,10/2009/13,10/2009/13,0,5000.0,1,6.138623022549942,su
1009,1009,1009,1009,1610.0,184736.0,1810.0,38.28,-111.2,38.2126,-111.1837,06/2009/18,06/2009/18,0,2000.0,1,52.602455479625796,sm
1010,1010,1010,1010,1530.0,181321.0,1830.0,38.04,-92.71,38.0444,-92.7045,06/2009/24,06/2009/24,0,0.0,1,19.85816841386954,ss
1011,1011,1011,1011,40.0,180899.0,340.0,42.2,-97.53,42.3546,-97.5668,08/2009/16,08/2009/16,0,20000.0,1,72.41560871268946,mt
1012,1012,1012,1012,2200.0,197346.0,2300.0,30.4605,-88.87799999999999,30.4512,-88.87799999999999,09/2009/22,09/2009/22,0,0.0,1,51.69347850078888,su
1013,1013,1013,1013,1915.0,167469.0,2000.0,41.5857,-103.3436,41.5883,-103.3275,06/2009/14,06/2009/14,0,0.0,1,39.15199962599199,
1014,1014,1014,1014,1810.0,191514.0,1930.0,33.39,-86.69,33.3947,-86.6857,08/2009/18,08/2009/18,0,0.0,1,7.967529201788883,
1015,1015,1015,1015,1515.0,191516.0,1700.0,33.9796,-86.6161,33.9803,-86.6148,08/2009/20,08/2009/20,0,0.0,1,29.45096657271908,su
1016,1016,1016,1016,1520.0,191517.0,1630.0,33.59,-87.99,33.5905,-87.9868,08/2009/20,08/2009/20,0,0.0,1,46.81740338798203,su
1017,1017,1017,1017,1640.0,191519.0,1900.0,33.22,-87.58,33.218,-87.58,08/2009/20,08/2009/20,0,0.0,1,8.49840989991807,
1018,1018,1018,1018,1700.0,191521.0,1900.0,33.6079,-86.8227,33.6063,-86.8247,08/2009/20,08/2009/20,0,0.0,1,15.754463118678453,
1019,1019,1019,1019,300.0,188802.0,430.0,40.1394,-91.6557,40.0933,-91.6387,08/2009/17,08/2009/17,0,0.0,1,64.60879832566685,
1020,1020,1020,1020,1230.0,188807.0,1530.0,39.6874,-91.5196,39.6627,-91.5146,08/2009/17,08/2009/17,0,0.0,1,21.057093186337767,
1021,1021,1021,1021,2200.0,188811.0,200.0,37.4717,-90.8164,37.4473,-90.8101,08/2009/18,08/2009/19,0,0.0,1,29.786149137466268,sm
1022,1022,1022,1022,1440.0,195074.0,1540.0,36.85,-76.28,36.8677,-76.309,08/2009/22,08/2009/22,0,0.0,1,27.516478645984755,su
1023,1023,1023,1023,1500.0,195075.0,1600.0,37.6,-76.76,37.6,-76.7587,08/2009/22,08/2009/22,0,0.0,1,22.570496969804694,
1024,1024,1024,1024,2312.0,180904.0,12.0,39.1515,-84.4521,39.1458,-84.4626,06/2009/2,06/2009/3,0,1000.0,1,30.085432922423248,
1025,1025,1025,1025,1922.0,178297.0,30.0,40.43,-79.7,40.3633,-79.324,06/2009/17,06/2009/18,0,9000000.0,1,15.405468930612226,
1026,1026,1026,1026,2020.0,178307.0,2215.0,40.5698,-80.3019,40.5716,-80.3042,06/2009/17,06/2009/17,0,50000.0,1,3.9738456508469926,su
1027,1027,1027,1027,2020.0,178310.0,2215.0,40.5833,-80.2288,40.5823,-80.2278,06/2009/17,06/2009/17,0,50000.0,1,10.083054469118649,
1028,1028,1028,1028,1332.0,167434.0,2000.0,41.9723,-103.7875,41.8665,-103.781,06/2009/10,06/2009/10,0,50000.0,1,13.575168106220765,su
1029,1029,1029,1029,1615.0,167436.0,2000.0,41.7478,-103.3312,41.6473,-103.0689,06/2009/10,06/2009/10,0,10000.0,1,23.36675857829078,
1030,1030,1030,1030,115.0,192925.0,315.0,35.57,-90.72,35.5688,-90.7093,08/2009/5,08/2009/5,0,0.0,1,6.457482230669798,ss
1031,1031,1031,1031,2315.0,177864.0,515.0,38.98,-92.99,38.9709,-92.9998,06/2009/15,06/2009/16,0,0.0,1,70.31548673770165,
1032,1032,1032,1032,2345.0,177865.0,545.0,38.7,-93.23,38.6989,-93.2299,06/2009/15,06/2009/16,0,0.0,1,50.7578339159969,sc
1033,1033,1033,1033,637.0,177866.0,1237.0,38.47,-94.59,38.4629,-94.5521,06/2009/16,06/2009/16,0,0.0,1,15.447113885046287,su
1034,1034,1034,1034,651.0,177867.0,1251.0,38.26,-94.16,38.2554,-94.1605,06/2009/16,06/2009/16,0,0.0,1,21.661410692399173,
1035,1035,1035,1035,0.0,184016.0,2359.0,43.827,-98.0814,43.72,-98.0,06/2009/1,06/2009/30,0,0.0,1,10.279091797807023,
1036,1036,1036,1036,1715.0,179538.0,2000.0,45.9223,-68.3401,45.9244,-68.3247,06/2009/26,06/2009/26,0,0.0,1,36.50145751677429,su
1037,1037,1037,1037,1746.0,176578.0,2100.0,46.5,-109.77,46.23,-109.8,07/2009/2,07/2009/2,0,0.0,1,32.501505306738174,sm
1038,1038,1038,1038,1803.0,177824.0,2300.0,46.38,-109.38,46.14,-109.39,07/2009/4,07/2009/4,0,0.0,1,6.258921218732767,sc
1039,1039,1039,1039,1550.0,175986.0,1700.0,36.4804,-92.1279,36.271,-92.108,05/2009/27,05/2009/27,0,50000.0,1,27.24821499712504,
1040,1040,1040,1040,730.0,173626.0,1300.0,41.58,-91.56,41.4,-91.52,06/2009/22,06/2009/22,0,250000.0,1,16.57868075082291,su
1041,1041,1041,1041,730.0,173628.0,1300.0,41.58,-91.56,41.4,-91.52,06/2009/22,06/2009/22,0,250000.0,1,16.57868075082291,su
1042,1042,1042,1042,1400.0,173646.0,1230.0,41.26,-91.37,41.07,-91.18,06/2009/22,06/2009/23,0,250000.0,1,53.6905646612029,
1043,1043,1043,1043,1446.0,203062.0,1730.0,18.4152,-66.1027,18.4362,-66.086,11/2009/15,11/2009/15,0,0.0,1,16.125924140019595,pa
1044,1044,1044,1044,1639.0,203068.0,1830.0,18.4069,-66.0753,18.4072,-66.0714,11/2009/15,11/2009/15,0,0.0,1,18.30183310644749,sc
1045,1045,1045,1045,1520.0,201418.0,2100.0,37.7186,-93.2908,37.7143,-93.2619,12/2009/23,12/2009/23,0,0.0,1,20.04269176874445,sm
1046,1046,1046,1046,1630.0,201419.0,2100.0,37.84,-94.51,37.8497,-94.5051,12/2009/23,12/2009/23,0,0.0,1,56.95683308918477,
1047,1047,1047,1047,727.0,202805.0,2308.0,39.8839,-75.6074,39.9893,-75.3975,12/2009/9,12/2009/9,0,0.0,1,19.65215222805058,
1048,1048,1048,1048,1727.0,200847.0,2015.0,18.4058,-66.0689,18.4059,-66.0684,11/2009/18,11/2009/18,0,25000.0,1,18.87897651644955,sm
1049,1049,1049,1049,930.0,202305.0,700.0,34.7724,-92.2607,34.7661,-92.2605,12/2009/24,12/2009/26,0,100000.0,1,22.88671690463407,sc
1050,1050,1050,1050,1900.0,203299.0,2100.0,18.4324,-66.7934,18.4374,-66.7771,11/2009/27,11/2009/27,0,150000.0,1,14.231978366609946,sc
1051,1051,1051,1051,1909.0,202499.0,107.0,40.0945,-74.1551,40.0856,-74.1545,12/2009/9,12/2009/10,0,0.0,1,10.22714850403282,sm
1052,1052,1052,1052,130.0,202945.0,230.0,34.6885,-77.0735,34.685,-77.071,11/2009/19,11/2009/19,0,0.0,1,77.60845203611406,sc
1053,1053,1053,1053,1754.0,203096.0,2000.0,18.4217,-66.0986,18.4214,-66.0982,11/2009/18,11/2009/18,0,0.0,1,16.867747463191005,sc
1054,1054,1054,1054,915.0,202502.0,730.0,40.62,-74.47,40.72,-74.67,12/2009/9,12/2009/11,0,0.0,1,30.999611786795267,
1055,1055,1055,1055,528.0,202111.0,952.0,40.3822,-75.5187,40.4036,-75.5255,12/2009/3,12/2009/3,0,0.0,1,5.499908537881559,sm
1056,1056,1056,1056,1400.0,196799.0,1600.0,18.4094,-66.1068,18.4093,-66.1074,11/2009/15,11/2009/15,0,0.0,1,15.4318443519715,
1057,1057,1057,1057,1320.0,202364.0,1730.0,18.4052,-66.1049,18.4053,-66.1054,11/2009/15,11/2009/15,0,0.0,1,15.39026925147333,vi
1058,1058,1058,1058,1400.0,196800.0,1600.0,18.3594,-66.0916,18.3602,-66.0918,11/2009/15,11/2009/15,0,0.0,1,15.236462741428053,vi
1059,1059,1059,1059,1930.0,203475.0,2300.0,18.0362,-66.5982,18.0205,-66.6156,11/2009/11,11/2009/11,0,0.0,1,13.993289733951922,sm
1060,1060,1060,1060,1317.0,196776.0,1730.0,18.4183,-66.0907,18.4185,-66.0899,11/2009/15,11/2009/15,0,5000.0,1,17.39719400368267,vi
1061,1061,1061,1061,1333.0,196798.0,1730.0,18.4048,-66.1073,18.4037,-66.1068,11/2009/15,11/2009/15,0,5000.0,1,15.14462033160537,sm
1062,1062,1062,1062,1403.0,203072.0,1830.0,18.4053,-66.1063,18.4042,-66.1057,11/2009/15,11/2009/15,0,0.0,1,15.263874925504124,pa
1063,1063,1063,1063,1403.0,203073.0,1830.0,18.4053,-66.1063,18.4042,-66.1057,11/2009/15,11/2009/15,0,0.0,1,15.263874925504124,
1064,1064,1064,1064,700.0,202319.0,700.0,37.1359,-79.9772,37.0027,-79.6811,11/2009/12,11/2009/13,0,0.0,1,20.465905332993426,su
1065,1065,1065,1065,100.0,202020.0,300.0,36.7254,-83.6323,36.7216,-83.6355,12/2009/9,12/2009/9,0,5000.0,1,6.931818142644807,
1066,1066,1066,1066,1700.0,141799.0,1600.0,61.2047,-149.8978,61.2046,-149.8979,01/2009/16,01/2009/17,0,5000.0,1,432.7984759979485,sc
1067,1067,1067,1067,1532.0,200283.0,1636.0,33.5929,-84.4006,33.5705,-84.3823,09/2009/19,09/2009/19,0,5000.0,1,14.056657241906759,sc
1068,1068,1068,1068,0.0,184020.0,2359.0,43.7345,-97.95,43.6621,-97.95,06/2009/1,06/2009/30,0,0.0,1,6.315654294531702,
1069,1069,1069,1069,0.0,184023.0,2359.0,43.4814,-97.8846,43.4734,-97.67,06/2009/1,06/2009/30,0,0.0,1,31.29513144158609,sm
1070,1070,1070,1070,0.0,184024.0,1800.0,43.1503,-97.6683,43.1405,-97.4281,06/2009/1,06/2009/21,0,0.0,1,36.592212080715825,
1071,1071,1071,1071,2000.0,179462.0,2300.0,38.2506,-91.7401,38.2579,-91.7485,06/2009/10,06/2009/10,0,0.0,1,29.361616692426487,sm
1072,1072,1072,1072,1726.0,179463.0,2000.0,37.7637,-93.9815,37.7721,-93.9786,06/2009/10,06/2009/10,0,0.0,1,20.445621076756247,sm
1073,1073,1073,1073,2030.0,173676.0,2030.0,41.5108,-91.9465,41.46,-91.9465,06/2009/21,06/2009/22,0,250000.0,1,42.107043734529185,mt
1074,1074,1074,1074,1700.0,182330.0,2100.0,42.0476,-112.0,42.0484,-111.9035,06/2009/1,06/2009/1,0,0.0,1,22.71637846617169,sm
1075,1075,1075,1075,1600.0,182353.0,1900.0,42.199,-112.65,42.1905,-112.6224,06/2009/1,06/2009/1,0,0.0,1,64.11925915587977,sm
1076,1076,1076,1076,1320.0,182401.0,1915.0,43.6655,-114.37,43.7379,-114.37,06/2009/14,06/2009/14,0,0.0,1,38.268299356866265,ev
1077,1077,1077,1077,1411.0,182411.0,1645.0,42.17,-112.6695,42.17,-112.5914,06/2009/15,06/2009/15,0,0.0,1,63.52080033543772,ev
1078,1078,1078,1078,0.0,184007.0,2359.0,44.63,-98.339,44.2197,-98.22,06/2009/1,06/2009/30,0,0.0,1,95.61538706635237,sm
1079,1079,1079,1079,1648.0,179457.0,1930.0,37.06,-94.35,37.1078,-94.5387,06/2009/10,06/2009/10,0,0.0,1,65.69280984451247,sm
1080,1080,1080,1080,1730.0,179913.0,1900.0,39.309,-118.0179,39.2834,-117.9987,05/2009/31,05/2009/31,0,0.0,1,48.21769195642587,su
1081,1081,1081,1081,0.0,184009.0,2359.0,44.1647,-98.1,43.8767,-97.901,06/2009/1,06/2009/30,0,0.0,1,47.23820610402132,sm
1082,1082,1082,1082,0.0,185429.0,2359.0,45.5338,-98.2109,45.6059,-98.2384,06/2009/1,06/2009/30,0,0.0,1,27.36420327507105,pb
1083,1083,1083,1083,0.0,185430.0,2359.0,45.152,-98.4327,44.9983,-98.4806,06/2009/1,06/2009/30,0,0.0,1,40.020439690866326,sm
1084,1084,1084,1084,0.0,203176.0,0.0,31.1535,-93.5452,31.0988,-93.4992,11/2009/1,11/2009/4,0,750000.0,1,3.11015616963076,sm
1085,1085,1085,1085,225.0,200730.0,458.0,40.9691,-93.2575,40.9009,-93.2108,12/2009/25,12/2009/26,0,0.0,1,35.11913295768578,sm
1086,1086,1086,1086,2010.0,203017.0,2330.0,33.3824,-94.1162,33.3819,-94.1126,12/2009/23,12/2009/23,0,0.0,1,9.445666535434054,sm
1087,1087,1087,1087,2106.0,203018.0,2330.0,33.1351,-94.1805,33.1051,-94.1841,12/2009/23,12/2009/23,0,0.0,1,19.125107664667357,vi
1088,1088,1088,1088,1230.0,200602.0,1600.0,35.8,-91.0192,35.7276,-90.93,10/2009/30,10/2009/30,0,25000.0,1,43.60367484810024,
1089,1089,1089,1089,603.0,203043.0,945.0,31.3488,-94.02,31.3369,-94.0169,12/2009/24,12/2009/24,0,0.0,1,32.63251282326473,mt
1090,1090,1090,1090,642.0,199865.0,1000.0,37.84,-94.34,37.8403,-94.3387,10/2009/8,10/2009/8,0,0.0,1,52.92678188950633,sc
1091,1091,1091,1091,1330.0,203395.0,1730.0,38.58,-92.18,38.5471,-92.0558,11/2009/15,11/2009/15,0,0.0,1,56.967655137265815,vb
1092,1092,1092,1092,340.0,202210.0,500.0,34.928000000000004,-81.93700000000003,34.924,-81.93700000000003,11/2009/11,11/2009/11,0,0.0,1,15.666699662700212,
1093,1093,1093,1093,430.0,144655.0,500.0,36.88,-83.87,36.8494,-83.8511,01/2009/7,01/2009/7,0,0.0,1,26.941777495087447,
1094,1094,1094,1094,2330.0,203564.0,2350.0,30.28,-87.57,30.2802,-87.5696,11/2009/9,11/2009/9,0,0.0,1,87.84131970223703,sm
1095,1095,1095,1095,2200.0,200595.0,300.0,48.12,-123.435,48.1245,-123.449,11/2009/16,11/2009/17,0,25000.0,1,48.566930322277095,
1096,1096,1096,1096,414.0,198003.0,600.0,35.337,-82.258,35.30300000000001,-82.29799999999999,09/2009/20,09/2009/20,0,50000.0,1,11.873182662849679,vi
1097,1097,1097,1097,1335.0,203989.0,2230.0,34.09,-84.74,33.85,-84.72,10/2009/12,10/2009/12,0,5000.0,1,8.430833768958529,mt
1098,1098,1098,1098,1335.0,203988.0,130.0,34.08,-84.42,34.27,-84.43,10/2009/12,10/2009/13,0,3000.0,1,28.204236826592155,sc
1099,1099,1099,1099,715.0,204244.0,1030.0,40.8954,-74.0803,40.8843,-74.0858,12/2009/27,12/2009/27,0,0.0,1,8.633591299291076,sm
1100,1100,1100,1100,1030.0,202306.0,1130.0,34.8146,-92.4212,34.8105,-92.425,12/2009/24,12/2009/24,0,400000.0,1,7.774872873557882,vi
1101,1101,1101,1101,1700.0,202344.0,1000.0,36.88,-89.58,37.1384,-89.7336,12/2009/24,12/2009/25,0,0.0,1,56.17202153111618,su
1102,1102,1102,1102,239.0,202941.0,239.0,34.79,-76.86,34.78,-76.8617,11/2009/12,11/2009/12,0,0.0,1,62.42456425991981,
1103,1103,1103,1103,329.0,202942.0,529.0,35.05,-77.14,35.0393,-77.1999,11/2009/12,11/2009/12,0,0.0,1,45.48308344240266,su
1104,1104,1104,1104,230.0,201979.0,1503.0,34.6579,-92.4326,34.6565,-92.4426,12/2009/24,12/2009/24,0,10000.0,1,22.65552748956993,
1105,1105,1105,1105,2140.0,202275.0,2350.0,33.514,-88.441,33.4768,-88.4578,12/2009/8,12/2009/8,0,50000.0,1,4.421262521048038,ev
1106,1106,1106,1106,1900.0,203675.0,2300.0,33.66,-85.81,33.7021,-85.8369,11/2009/10,11/2009/10,0,0.0,1,26.70725449957056,sm
1107,1107,1107,1107,600.0,203668.0,1100.0,32.0605,-86.7122,32.0538,-86.7043,11/2009/10,11/2009/10,0,15000.0,1,70.8317754688407,sc
1108,1108,1108,1108,1800.0,203670.0,2300.0,34.0158,-85.9979,34.0322,-86.0211,11/2009/10,11/2009/10,0,0.0,1,26.17581529476119,vi
1109,1109,1109,1109,2000.0,203672.0,2200.0,33.2754,-86.367,33.2697,-86.3786,11/2009/10,11/2009/10,0,0.0,1,16.87186021508922,sm
1110,1110,1110,1110,200.0,202211.0,345.0,35.458,-83.443,35.37,-83.555,11/2009/11,11/2009/11,0,0.0,1,32.99984607495153,
1111,1111,1111,1111,345.0,202217.0,1300.0,35.458,-83.443,35.37,-83.555,11/2009/11,11/2009/11,0,0.0,1,32.99984607495153,
1112,1112,1112,1112,2205.0,202295.0,2250.0,33.1969,-90.2268,33.1864,-90.2127,12/2009/8,12/2009/8,0,5000.0,1,80.75386974307109,sm
1113,1113,1113,1113,1439.0,203074.0,1630.0,18.4116,-66.0991,18.4118,-66.0986,11/2009/15,11/2009/15,0,0.0,1,16.262366106583862,
1114,1114,1114,1114,1627.0,203075.0,1830.0,18.406,-66.0678,18.4059,-66.0687,11/2009/15,11/2009/15,0,0.0,1,18.994961476412033,vi
1115,1115,1115,1115,529.0,200704.0,746.0,40.0713,-75.8633,40.073,-75.8641,11/2009/20,11/2009/20,0,0.0,1,37.52549343144789,
1116,1116,1116,1116,1145.0,202501.0,1517.0,40.2367,-74.7354,40.2381,-74.7371,12/2009/9,12/2009/9,0,0.0,1,11.990115845455833,sm
1117,1117,1117,1117,2000.0,199881.0,2359.0,37.1576,-94.2704,37.1583,-94.2775,10/2009/8,10/2009/8,0,0.0,1,73.90231506891881,
1118,1118,1118,1118,2007.0,201362.0,0.0,37.62,-94.54,37.6306,-94.4378,10/2009/8,10/2009/9,0,0.0,1,68.33520496807796,sc
1119,1119,1119,1119,2022.0,201340.0,0.0,36.7696,-93.8289,36.7677,-93.816,10/2009/8,10/2009/9,0,0.0,1,38.592155763846115,sc
1120,1120,1120,1120,2022.0,201364.0,0.0,37.07,-93.05,37.021,-93.0281,10/2009/8,10/2009/9,0,0.0,1,31.480927495108727,vi
1121,1121,1121,1121,2022.0,201343.0,0.0,36.8434,-94.3819,36.8421,-94.3809,10/2009/8,10/2009/9,0,0.0,1,41.92911850401232,vb
1122,1122,1122,1122,329.0,202936.0,529.0,35.19,-77.43,35.1749,-77.3946,11/2009/12,11/2009/12,0,0.0,1,59.99045706713462,sm
1123,1123,1123,1123,0.0,202792.0,2359.0,45.2417,-98.391,45.2435,-98.3654,11/2009/1,11/2009/30,0,0.0,1,34.87764314869986,sm
1124,1124,1124,1124,500.0,202940.0,1200.0,35.8797,-76.4022,35.863,-76.4176,11/2009/12,11/2009/12,0,0.0,1,69.02478110567945,su
1125,1125,1125,1125,700.0,202307.0,700.0,36.3932,-79.9557,36.4523,-79.89399999999998,11/2009/12,11/2009/13,0,0.0,1,26.64782107264493,mt
1126,1126,1126,1126,0.0,203200.0,0.0,31.1555,-93.5537,30.9423,-93.5335,11/2009/1,11/2009/17,0,2000000.0,1,2.458372103106426,su
1127,1127,1127,1127,0.0,203201.0,0.0,30.1238,-93.74,30.245,-93.7403,11/2009/3,11/2009/17,0,100000.0,1,85.90273411392462,vi
1128,1128,1128,1128,1954.0,203015.0,2330.0,32.9039,-94.5593,32.8975,-94.0567,12/2009/23,12/2009/23,0,0.0,1,6.529286742505926,ss
1129,1129,1129,1129,2010.0,203016.0,2330.0,33.0,-94.35,32.9891,-94.3298,12/2009/23,12/2009/23,0,0.0,1,25.789318687629265,vi
1130,1130,1130,1130,500.0,202324.0,700.0,37.092,-80.2105,37.2261,-80.1851,11/2009/12,11/2009/13,0,0.0,1,15.640104315384107,sm
1131,1131,1131,1131,700.0,202329.0,700.0,37.2427,-80.1933,37.291,-80.09100000000002,11/2009/12,11/2009/13,0,0.0,1,2.102364434459332,su
1132,1132,1132,1132,1900.0,202347.0,300.0,36.5533,-79.6227,36.8689,-79.5108,11/2009/11,11/2009/14,0,68000.0,1,30.092158351429745,
1133,1133,1133,1133,2248.0,200314.0,745.0,33.64,-83.64,33.53,-83.67,09/2009/17,09/2009/18,0,5000.0,1,15.109934891088875,vb
1134,1134,1134,1134,4.0,203039.0,315.0,32.1786,-94.3135,32.2076,-94.2675,12/2009/24,12/2009/24,0,0.0,1,18.758281234760727,ss
1135,1135,1135,1135,730.0,207394.0,1800.0,39.5936,-75.1582,39.73,-75.47,12/2009/9,12/2009/9,0,0.0,1,23.004911869186763,sm
1136,1136,1136,1136,1415.0,202335.0,1700.0,36.5218,-90.6482,36.7367,-90.7828,12/2009/24,12/2009/24,0,0.0,1,56.0646265921796,
1137,1137,1137,1137,1500.0,202349.0,1600.0,36.75,-90.58,36.5516,-90.5164,12/2009/24,12/2009/25,0,0.0,1,33.33084319111597,sm
1138,1138,1138,1138,654.0,200729.0,554.0,41.2112,-92.9318,41.2685,-92.8932,12/2009/25,12/2009/26,0,0.0,1,18.14867988327206,sm
1139,1139,1139,1139,1429.0,203076.0,1630.0,18.4166,-66.0782,18.4171,-66.0772,11/2009/15,11/2009/15,0,0.0,1,18.476328559719654,sm
1140,1140,1140,1140,120.0,203040.0,315.0,31.3812,-94.2998,31.384,-94.2806,12/2009/24,12/2009/24,0,0.0,1,37.72651955168582,sm
1141,1141,1141,1141,1607.0,202490.0,1022.0,38.7348,-75.5707,38.716,-75.564,12/2009/9,12/2009/10,0,0.0,1,86.73557630328482,sm
1142,1142,1142,1142,2132.0,201378.0,0.0,36.6177,-93.2175,36.6317,-93.2219,10/2009/8,10/2009/9,0,0.0,1,8.686271811371924,sm
1143,1143,1143,1143,806.0,201363.0,1200.0,38.1,-93.05,38.0999,-93.043,10/2009/9,10/2009/9,0,0.0,1,32.79319283204814,wb
1144,1144,1144,1144,315.0,202946.0,415.0,34.7389,-77.1075,34.7436,-77.0809,11/2009/19,11/2009/19,0,0.0,1,73.45214987977519,sm
1145,1145,1145,1145,250.0,197135.0,325.0,32.6226,-91.4238,32.6284,-91.5841,10/2009/7,10/2009/7,0,3000.0,1,59.140372316242505,sc
1146,1146,1146,1146,0.0,203182.0,0.0,30.3998,-93.7398,30.3397,-93.7477,11/2009/3,11/2009/17,0,500000.0,1,60.8753690735902,
1147,1147,1147,1147,1900.0,202354.0,0.0,36.6084,-79.116,36.9944,-78.9155,11/2009/11,11/2009/16,0,173000.0,1,54.68400590971865,sm
1148,1148,1148,1148,910.0,197623.0,1200.0,37.6393,-95.0456,37.6389,-95.0575,10/2009/8,10/2009/8,0,0.0,1,36.54881201913553,sm
1149,1149,1149,1149,700.0,202800.0,1900.0,38.22,-84.25,38.2229,-84.2436,12/2009/9,12/2009/9,0,0.0,1,62.68293718699661,su
1150,1150,1150,1150,400.0,202799.0,800.0,37.18,-86.65,37.1915,-86.6152,12/2009/11,12/2009/11,0,0.0,1,35.70339973178997,sm
1151,1151,1151,1151,0.0,203169.0,0.0,30.4052,-93.734,30.4422,-93.6952,11/2009/1,11/2009/10,0,1000000.0,1,60.82088001747282,
1152,1152,1152,1152,235.0,197133.0,325.0,32.629,-91.8783,32.6333,-91.7856,10/2009/7,10/2009/7,0,4000.0,1,16.879419918045002,vi
1153,1153,1153,1153,1100.0,200769.0,645.0,33.4005,-96.4905,32.9833,-96.4201,11/2009/20,11/2009/21,0,20000.0,1,29.034573344759398,
1154,1154,1154,1154,603.0,203042.0,945.0,31.2426,-93.9714,31.2436,-93.9812,12/2009/24,12/2009/24,0,0.0,1,23.573197285279466,
1155,1155,1155,1155,239.0,202934.0,439.0,34.73,-77.08,34.6999,-77.0839,11/2009/12,11/2009/12,0,0.0,1,73.45775980370726,sm
1156,1156,1156,1156,1700.0,170913.0,2200.0,39.2374,-92.412,39.0373,-92.4712,05/2009/15,05/2009/15,0,0.0,1,40.337725630248535,vi
1157,1157,1157,1157,2025.0,197648.0,2025.0,37.53,-100.01,37.4803,-100.0243,09/2009/7,09/2009/7,0,125000.0,1,115.79288961981472,mt
1158,1158,1158,1158,1440.0,192031.0,1545.0,35.1281,-115.192,35.1243,-115.1886,09/2009/5,09/2009/5,0,0.0,1,56.88780510339051,sm
1159,1159,1159,1159,1445.0,192033.0,1600.0,35.18,-115.2,35.1984,-115.205,09/2009/5,09/2009/5,0,0.0,1,57.049587504998215,sm
1160,1160,1160,1160,2343.0,192034.0,200.0,34.8862,-114.7697,34.9243,-114.7843,09/2009/5,09/2009/6,0,0.0,1,39.452911613645774,pa
1161,1161,1161,1161,1630.0,192035.0,1715.0,35.8934,-114.0877,35.8944,-114.0875,09/2009/12,09/2009/12,0,0.0,1,59.892817019267206,
1162,1162,1162,1162,515.0,196561.0,845.0,37.1009,-84.6287,37.0949,-84.631,09/2009/26,09/2009/26,0,0.0,1,35.68865494551736,
1163,1163,1163,1163,1200.0,190111.0,1445.0,35.9,-90.8,35.9028,-90.8224,07/2009/21,07/2009/21,0,0.0,1,43.254745365940245,
